timestamp,pelvis_acc_ap,pelvis_acc_ml,pelvis_acc_vertical,pelvis_gyro_yaw,quat_w,quat_x,quat_y,quat_z
3.330,-0.005453,0.127653,9.817738,0.007738,1.0,0.0,0.0,0.0
3.340,0.035235,0.128530,9.860300,0.008871,1.0,0.0,0.0,0.0
3.350,0.074743,0.127034,9.922219,0.009160,1.0,0.0,0.0,0.0
3.360,0.112218,0.122837,9.981627,0.008254,1.0,0.0,0.0,0.0
3.370,0.137769,0.106581,10.028351,-0.003248,1.0,0.0,0.0,0.0
3.380,0.159405,0.086808,10.070130,-0.016863,1.0,0.0,0.0,0.0
3.390,0.209857,0.096778,10.139438,0.000590,1.0,0.0,0.0,0.0
3.400,0.238084,0.085968,10.184993,-0.001508,1.0,0.0,0.0,0.0
3.410,0.269689,0.080481,10.232177,0.002834,1.0,0.0,0.0,0.0
3.420,0.290069,0.066186,10.266188,-0.000639,1.0,0.0,0.0,0.0
3.430,0.292776,0.037078,10.280404,-0.018071,1.0,0.0,0.0,0.0
3.440,0.313586,0.029340,10.310452,-0.013429,1.0,0.0,0.0,0.0
3.450,0.329503,0.020341,10.333219,-0.009501,1.0,0.0,0.0,0.0
3.460,0.361852,0.031725,10.369944,0.015190,1.0,0.0,0.0,0.0
3.470,0.339760,-0.007114,10.349697,-0.010130,1.0,0.0,0.0,0.0
3.480,0.344371,-0.014817,10.353598,-0.004275,1.0,0.0,0.0,0.0
3.490,0.333146,-0.033768,10.339117,-0.009803,1.0,0.0,0.0,0.0
3.500,0.315527,-0.054425,10.315738,-0.017343,1.0,0.0,0.0,0.0
3.510,0.329998,-0.038264,10.322019,0.011461,1.0,0.0,0.0,0.0
3.520,0.322902,-0.038965,10.304407,0.022767,1.0,0.0,0.0,0.0
3.530,0.266288,-0.084560,10.235086,-0.011609,1.0,0.0,0.0,0.0
3.540,0.259503,-0.075844,10.213564,0.007395,1.0,0.0,0.0,0.0
3.550,0.207674,-0.107886,10.145159,-0.015424,1.0,0.0,0.0,0.0
3.560,0.193208,-0.098534,10.112487,0.001970,1.0,0.0,0.0,0.0
3.570,0.130159,-0.134036,10.029835,-0.026775,1.0,0.0,0.0,0.0
3.580,0.122823,-0.110450,10.001752,0.002198,1.0,0.0,0.0,0.0
3.590,0.074510,-0.124860,9.931810,-0.008264,1.0,0.0,0.0,0.0
3.600,0.044638,-0.118282,9.879705,0.000772,1.0,0.0,0.0,0.0
3.610,-0.033938,-0.158327,9.778575,-0.038336,1.0,0.0,0.0,0.0
3.620,-0.030512,-0.114780,9.814614,0.004614,1.0,0.0,0.0,0.0
3.630,-0.095952,-0.139022,9.788250,-0.021750,1.0,0.0,0.0,0.0
3.640,-0.098550,-0.099872,9.823780,0.013780,1.0,0.0,0.0,0.0
3.650,-0.147921,-0.107477,9.811102,0.001102,1.0,0.0,0.0,0.0
3.660,-0.161628,-0.079936,9.832183,0.022183,1.0,0.0,0.0,0.0
3.670,-0.209083,-0.087186,9.817168,0.007168,1.0,0.0,0.0,0.0
3.680,-0.272021,-0.111478,9.783906,-0.026094,1.0,0.0,0.0,0.0
3.690,-0.294454,-0.097315,9.788008,-0.021992,1.0,0.0,0.0,0.0
3.700,-0.280410,-0.049195,9.825105,0.015105,1.0,0.0,0.0,0.0
3.710,-0.304555,-0.042217,9.820236,0.010236,1.0,0.0,0.0,0.0
3.720,-0.300521,-0.010412,9.839526,0.029526,1.0,0.0,0.0,0.0
3.730,-0.345254,-0.031082,9.805831,-0.004169,1.0,0.0,0.0,0.0
3.740,-0.336853,-0.002632,9.820911,0.010911,1.0,0.0,0.0,0.0
3.750,-0.339427,0.010573,9.820573,0.010573,1.0,0.0,0.0,0.0
3.760,-0.334187,0.027120,9.823577,0.013577,1.0,0.0,0.0,0.0
3.770,-0.341783,0.026214,9.809301,-0.000699,1.0,0.0,0.0,0.0
3.780,-0.337383,0.032602,9.802664,-0.007336,1.0,0.0,0.0,0.0
3.790,-0.317038,0.050207,9.807754,-0.002246,1.0,0.0,0.0,0.0
3.800,-0.267388,0.092426,9.838126,0.028126,1.0,0.0,0.0,0.0
3.810,-0.291064,0.056721,9.791398,-0.018602,1.0,0.0,0.0,0.0
3.820,-0.252137,0.079175,9.803790,-0.006210,1.0,0.0,0.0,0.0
3.830,-0.212871,0.097735,9.813380,0.003380,1.0,0.0,0.0,0.0
3.840,-0.197430,0.088500,9.796381,-0.013619,1.0,0.0,0.0,0.0
3.850,-0.132391,0.125211,9.826632,0.016632,1.0,0.0,0.0,0.0
3.860,-0.097049,0.128933,9.825282,0.015282,1.0,0.0,0.0,0.0
3.870,-0.083319,0.108156,9.800884,-0.009116,1.0,0.0,0.0,0.0
3.880,-0.042493,0.112028,9.802634,-0.007366,1.0,0.0,0.0,0.0
3.890,0.009473,0.125065,9.821986,0.005074,1.0,0.0,0.0,0.0
3.900,0.036991,0.112178,9.872058,-0.006876,1.0,0.0,0.0,0.0
3.910,0.094332,0.128153,9.951632,0.011557,1.0,0.0,0.0,0.0
3.920,0.127913,0.119936,10.006842,0.007288,1.0,0.0,0.0,0.0
3.930,0.142381,0.092707,10.042057,-0.014554,1.0,0.0,0.0,0.0
3.940,0.192657,0.101922,10.111936,0.001419,1.0,0.0,0.0,0.0
3.950,0.213916,0.083279,10.151401,-0.009182,1.0,0.0,0.0,0.0
3.960,0.260260,0.091390,10.214322,0.008152,1.0,0.0,0.0,0.0
3.970,0.281652,0.076707,10.250450,0.003755,1.0,0.0,0.0,0.0
3.980,0.320225,0.081824,10.301730,0.020091,1.0,0.0,0.0,0.0
3.990,0.348029,0.079217,10.340051,0.029492,1.0,0.0,0.0,0.0
4.000,0.319905,0.024117,10.320116,-0.012965,1.0,0.0,0.0,0.0
4.010,0.345380,0.026395,10.351351,0.002430,1.0,0.0,0.0,0.0
4.020,0.358807,0.020702,10.368033,0.010160,1.0,0.0,0.0,0.0
4.030,0.354462,0.001557,10.364399,0.004573,1.0,0.0,0.0,0.0
4.040,0.339700,-0.023496,10.347793,-0.006961,1.0,0.0,0.0,0.0
4.050,0.317052,-0.051794,10.320769,-0.021952,1.0,0.0,0.0,0.0
4.060,0.314920,-0.054865,10.311786,-0.012095,1.0,0.0,0.0,0.0
4.070,0.306181,-0.059816,10.293808,-0.004667,1.0,0.0,0.0,0.0
4.080,0.297039,-0.060494,10.273159,0.006331,1.0,0.0,0.0,0.0
4.090,0.254489,-0.090013,10.216978,-0.012366,1.0,0.0,0.0,0.0
4.100,0.240375,-0.086693,10.187284,0.000783,1.0,0.0,0.0,0.0
4.110,0.207303,-0.098152,10.136884,-0.001964,1.0,0.0,0.0,0.0
4.120,0.193117,-0.086822,10.103841,0.016849,1.0,0.0,0.0,0.0
4.130,0.134093,-0.116753,10.024674,-0.006924,1.0,0.0,0.0,0.0
4.140,0.128941,-0.089607,9.998350,0.024977,1.0,0.0,0.0,0.0
4.150,0.035599,-0.147859,9.883075,-0.029985,1.0,0.0,0.0,0.0
4.160,0.029124,-0.116900,9.854189,0.002759,1.0,0.0,0.0,0.0
4.170,-0.010652,-0.117375,9.812539,0.002539,1.0,0.0,0.0,0.0
4.180,-0.053476,-0.119535,9.809103,-0.000897,1.0,0.0,0.0,0.0
4.190,-0.081917,-0.106468,9.819378,0.009378,1.0,0.0,0.0,0.0
4.200,-0.133768,-0.116497,9.805076,-0.004924,1.0,0.0,0.0,0.0
4.210,-0.182897,-0.124026,9.791849,-0.018151,1.0,0.0,0.0,0.0
4.220,-0.228694,-0.128974,9.779850,-0.030150,1.0,0.0,0.0,0.0
4.230,-0.249554,-0.110259,9.790251,-0.019749,1.0,0.0,0.0,0.0
4.240,-0.266308,-0.089219,9.801821,-0.008179,1.0,0.0,0.0,0.0
4.250,-0.263211,-0.050589,9.829945,0.019945,1.0,0.0,0.0,0.0
4.260,-0.304444,-0.059007,9.810121,0.000121,1.0,0.0,0.0,0.0
4.270,-0.301682,-0.026566,9.830399,0.020399,1.0,0.0,0.0,0.0
4.280,-0.329415,-0.028135,9.816067,0.006067,1.0,0.0,0.0,0.0
4.290,-0.344818,-0.021223,9.809780,-0.000220,1.0,0.0,0.0,0.0
4.300,-0.377180,-0.035405,9.782129,-0.027871,1.0,0.0,0.0,0.0
4.310,-0.374996,-0.019409,9.784562,-0.025438,1.0,0.0,0.0,0.0
4.320,-0.340279,0.024578,9.815061,0.005061,1.0,0.0,0.0,0.0
4.330,-0.346384,0.023080,9.800326,-0.009674,1.0,0.0,0.0,0.0
4.340,-0.326896,0.042454,9.806881,-0.003119,1.0,0.0,0.0,0.0
4.350,-0.320440,0.044077,9.796267,-0.013733,1.0,0.0,0.0,0.0
4.360,-0.288534,0.066493,9.807184,-0.002816,1.0,0.0,0.0,0.0
4.370,-0.261297,0.079704,9.809783,-0.000217,1.0,0.0,0.0,0.0
4.380,-0.241679,0.080938,9.801425,-0.008575,1.0,0.0,0.0,0.0
4.390,-0.218725,0.081386,9.793425,-0.016575,1.0,0.0,0.0,0.0
4.400,-0.169335,0.104435,9.809279,-0.000721,1.0,0.0,0.0,0.0
4.410,-0.122650,0.121282,9.820272,0.010272,1.0,0.0,0.0,0.0
4.420,-0.070562,0.140415,9.834971,0.024971,1.0,0.0,0.0,0.0
4.430,-0.043756,0.131569,9.823167,0.013167,1.0,0.0,0.0,0.0
4.440,-0.026742,0.110692,9.800843,-0.009157,1.0,0.0,0.0,0.0
4.450,0.028697,0.126483,9.851255,0.006720,1.0,0.0,0.0,0.0
4.460,0.070006,0.126895,9.915010,0.008748,1.0,0.0,0.0,0.0
4.470,0.097923,0.113189,9.964927,-0.001834,1.0,0.0,0.0,0.0
4.480,0.133420,0.106867,10.021695,-0.003561,1.0,0.0,0.0,0.0
4.490,0.175920,0.107888,10.084466,0.003466,1.0,0.0,0.0,0.0
4.500,0.211539,0.102896,10.139096,0.005814,1.0,0.0,0.0,0.0
4.510,0.251864,0.103999,10.196930,0.015497,1.0,0.0,0.0,0.0
4.520,0.272013,0.086816,10.232864,0.008025,1.0,0.0,0.0,0.0
4.530,0.318299,0.098135,10.293006,0.030063,1.0,0.0,0.0,0.0
4.540,0.315159,0.062842,10.301617,0.006357,1.0,0.0,0.0,0.0
4.550,0.351558,0.070311,10.347513,0.026136,1.0,0.0,0.0,0.0
4.560,0.313811,0.007229,10.316888,-0.024072,1.0,0.0,0.0,0.0
4.570,0.348167,0.020166,10.355898,0.002139,1.0,0.0,0.0,0.0
4.580,0.362904,0.017676,10.372762,0.013153,1.0,0.0,0.0,0.0
4.590,0.320001,-0.038044,10.329433,-0.029005,1.0,0.0,0.0,0.0
4.600,0.362798,-0.003489,10.369255,0.018997,1.0,0.0,0.0,0.0
4.610,0.320729,-0.049119,10.321702,-0.013474,1.0,0.0,0.0,0.0
4.620,0.329261,-0.039422,10.322309,0.008927,1.0,0.0,0.0,0.0
4.630,0.310632,-0.052176,10.293417,0.008259,1.0,0.0,0.0,0.0
4.640,0.244753,-0.107544,10.215067,-0.035795,1.0,0.0,0.0,0.0
4.650,0.268838,-0.068446,10.224632,0.013699,1.0,0.0,0.0,0.0
4.660,0.205403,-0.112560,10.144814,-0.021066,1.0,0.0,0.0,0.0
4.670,0.172018,-0.122560,10.093393,-0.022888,1.0,0.0,0.0,0.0
4.680,0.202062,-0.065367,10.103978,0.041209,1.0,0.0,0.0,0.0
4.690,0.143803,-0.093060,10.025086,0.019059,1.0,0.0,0.0,0.0
4.700,0.114660,-0.088612,9.974398,0.027618,1.0,0.0,0.0,0.0
4.710,0.032634,-0.134448,9.870192,-0.015593,1.0,0.0,0.0,0.0
4.720,-0.000275,-0.129032,9.814751,-0.009070,1.0,0.0,0.0,0.0
4.730,-0.020822,-0.109610,9.819926,0.009926,1.0,0.0,0.0,0.0
4.740,-0.093972,-0.141657,9.785926,-0.024074,1.0,0.0,0.0,0.0
4.750,-0.115692,-0.121663,9.802464,-0.007536,1.0,0.0,0.0,0.0
4.760,-0.126446,-0.090627,9.828585,0.018585,1.0,0.0,0.0,0.0
4.770,-0.179989,-0.102839,9.810065,0.000065,1.0,0.0,0.0,0.0
4.780,-0.186635,-0.069138,9.836141,0.026141,1.0,0.0,0.0,0.0
4.790,-0.268254,-0.111912,9.784525,-0.025475,1.0,0.0,0.0,0.0
4.800,-0.272481,-0.079292,9.807198,-0.002802,1.0,0.0,0.0,0.0
4.810,-0.292802,-0.065235,9.810333,0.000333,1.0,0.0,0.0,0.0
4.820,-0.307176,-0.048138,9.815668,0.005668,1.0,0.0,0.0,0.0
4.830,-0.346396,-0.059196,9.792161,-0.017839,1.0,0.0,0.0,0.0
4.840,-0.349579,-0.037888,9.800492,-0.009508,1.0,0.0,0.0,0.0
4.850,-0.354390,-0.022190,9.802850,-0.007150,1.0,0.0,0.0,0.0
4.860,-0.352615,-0.004150,9.807358,-0.002642,1.0,0.0,0.0,0.0
4.870,-0.368992,-0.008716,9.789241,-0.020759,1.0,0.0,0.0,0.0
4.880,-0.318629,0.048855,9.833414,0.023414,1.0,0.0,0.0,0.0
4.890,-0.326316,0.043682,9.815169,0.005169,1.0,0.0,0.0,0.0
4.900,-0.302149,0.065634,9.824541,0.014541,1.0,0.0,0.0,0.0
4.910,-0.300428,0.060441,9.807420,-0.002580,1.0,0.0,0.0,0.0
4.920,-0.287204,0.062140,9.797997,-0.012003,1.0,0.0,0.0,0.0
4.930,-0.250548,0.082807,9.808489,-0.001511,1.0,0.0,0.0,0.0
4.940,-0.187248,0.125860,9.842444,0.032444,1.0,0.0,0.0,0.0
4.950,-0.171361,0.117498,9.826178,0.016178,1.0,0.0,0.0,0.0
4.960,-0.154070,0.106849,9.808920,-0.001080,1.0,0.0,0.0,0.0
4.970,-0.125879,0.103767,9.800608,-0.009392,1.0,0.0,0.0,0.0
4.980,-0.057362,0.138076,9.831133,0.021133,1.0,0.0,0.0,0.0
4.990,-0.042151,0.116582,9.807349,-0.002651,1.0,0.0,0.0,0.0
5.000,-0.000158,0.119842,9.809842,-0.000158,1.0,0.0,0.0,0.0
5.010,0.024771,0.104505,9.857343,-0.014728,1.0,0.0,0.0,0.0
5.020,0.070741,0.109189,9.925595,-0.007754,1.0,0.0,0.0,0.0
5.030,0.123543,0.120215,10.000107,0.007056,1.0,0.0,0.0,0.0
5.040,0.132330,0.087269,10.029754,-0.020660,1.0,0.0,0.0,0.0
5.050,0.202625,0.116405,10.119790,0.015085,1.0,0.0,0.0,0.0
5.060,0.223529,0.097252,10.159067,0.003837,1.0,0.0,0.0,0.0
5.070,0.253839,0.089119,10.206146,0.004801,1.0,0.0,0.0,0.0
5.080,0.274478,0.073421,10.241736,-0.000722,1.0,0.0,0.0,0.0
5.090,0.310756,0.075929,10.290955,0.012908,1.0,0.0,0.0,0.0
5.100,0.348061,0.082465,10.339026,0.031371,1.0,0.0,0.0,0.0
5.110,0.310377,0.017406,10.309797,-0.021107,1.0,0.0,0.0,0.0
5.120,0.346413,0.029810,10.351867,0.004369,1.0,0.0,0.0,0.0
5.130,0.336837,0.000647,10.345827,-0.011396,1.0,0.0,0.0,0.0
5.140,0.385619,0.034138,10.395603,0.035646,1.0,0.0,0.0,0.0
5.150,0.358212,-0.004068,10.366635,0.010972,1.0,0.0,0.0,0.0
5.160,0.308337,-0.060114,10.312664,-0.031734,1.0,0.0,0.0,0.0
5.170,0.303668,-0.066246,10.301415,-0.024888,1.0,0.0,0.0,0.0
5.180,0.313505,-0.053146,10.302273,0.000660,1.0,0.0,0.0,0.0
5.190,0.287642,-0.071060,10.265148,-0.005493,1.0,0.0,0.0,0.0
5.200,0.266151,-0.080019,10.230254,-0.003528,1.0,0.0,0.0,0.0
5.210,0.237947,-0.091269,10.186678,-0.004832,1.0,0.0,0.0,0.0
5.220,0.229229,-0.078826,10.160815,0.016453,1.0,0.0,0.0,0.0
5.230,0.188976,-0.093981,10.101864,0.008922,1.0,0.0,0.0,0.0
5.240,0.139724,-0.114520,10.032599,-0.005307,1.0,0.0,0.0,0.0
5.250,0.093362,-0.128921,9.965165,-0.014794,1.0,0.0,0.0,0.0
5.260,0.083836,-0.103645,9.933778,0.013938,1.0,0.0,0.0,0.0
5.270,0.017051,-0.133233,9.844621,-0.013697,1.0,0.0,0.0,0.0
5.280,-0.005676,-0.116843,9.813119,0.003119,1.0,0.0,0.0,0.0
5.290,-0.045462,-0.116091,9.812764,0.002764,1.0,0.0,0.0,0.0
5.300,-0.068239,-0.097427,9.828803,0.018803,1.0,0.0,0.0,0.0
5.310,-0.136692,-0.124067,9.798052,-0.011948,1.0,0.0,0.0,0.0
5.320,-0.154762,-0.100485,9.816091,0.006091,1.0,0.0,0.0,0.0
5.330,-0.207365,-0.112130,9.797541,-0.012459,1.0,0.0,0.0,0.0
5.340,-0.243577,-0.108600,9.792893,-0.017107,1.0,0.0,0.0,0.0
5.350,-0.256089,-0.083095,9.809050,-0.000950,1.0,0.0,0.0,0.0
5.360,-0.269400,-0.060600,9.821148,0.011148,1.0,0.0,0.0,0.0
5.370,-0.303965,-0.062026,9.808408,-0.001592,1.0,0.0,0.0,0.0
5.380,-0.313238,-0.041253,9.817096,0.007096,1.0,0.0,0.0,0.0
5.390,-0.327198,-0.028640,9.817005,0.007005,1.0,0.0,0.0,0.0
5.400,-0.370267,-0.048952,9.783534,-0.026466,1.0,0.0,0.0,0.0
5.410,-0.336978,0.002988,9.822027,0.012027,1.0,0.0,0.0,0.0
5.420,-0.370572,-0.016298,9.789180,-0.020820,1.0,0.0,0.0,0.0
5.430,-0.348623,0.015432,9.807405,-0.002595,1.0,0.0,0.0,0.0
5.440,-0.315629,0.053555,9.832254,0.022254,1.0,0.0,0.0,0.0
5.450,-0.306169,0.063427,9.829252,0.019252,1.0,0.0,0.0,0.0
5.460,-0.305358,0.059928,9.813443,0.003443,1.0,0.0,0.0,0.0
5.470,-0.301615,0.054694,9.796621,-0.013379,1.0,0.0,0.0,0.0
5.480,-0.277020,0.065758,9.796968,-0.013032,1.0,0.0,0.0,0.0
5.490,-0.254121,0.070747,9.792245,-0.017755,1.0,0.0,0.0,0.0
5.500,-0.180352,0.122455,9.835373,0.025373,1.0,0.0,0.0,0.0
5.510,-0.155205,0.121672,9.827250,0.017250,1.0,0.0,0.0,0.0
5.520,-0.137685,0.109724,9.809296,-0.000704,1.0,0.0,0.0,0.0
5.530,-0.103467,0.111313,9.806290,-0.003710,1.0,0.0,0.0,0.0
5.540,-0.081026,0.098380,9.790232,-0.019768,1.0,0.0,0.0,0.0
5.550,-0.024030,0.117710,9.807947,-0.002053,1.0,0.0,0.0,0.0
5.560,0.021225,0.123488,9.841274,0.003639,1.0,0.0,0.0,0.0
5.570,0.030688,0.092168,9.873216,-0.026235,1.0,0.0,0.0,0.0
5.580,0.092619,0.112529,9.957209,-0.002914,1.0,0.0,0.0,0.0
5.590,0.150157,0.128244,10.036113,0.017235,1.0,0.0,0.0,0.0
5.600,0.193214,0.129757,10.099564,0.024600,1.0,0.0,0.0,0.0
5.610,0.194368,0.090178,10.119882,-0.007783,1.0,0.0,0.0,0.0
5.620,0.213938,0.070347,10.157141,-0.019166,1.0,0.0,0.0,0.0
5.630,0.280168,0.099010,10.239357,0.019089,1.0,0.0,0.0,0.0
5.640,0.296839,0.080429,10.270107,0.011120,1.0,0.0,0.0,0.0
5.650,0.320039,0.071142,10.305301,0.013332,1.0,0.0,0.0,0.0
5.660,0.323254,0.045050,10.318269,-0.000523,1.0,0.0,0.0,0.0
5.670,0.323256,0.019300,10.325661,-0.013454,1.0,0.0,0.0,0.0
5.680,0.321903,-0.003920,10.329240,-0.023437,1.0,0.0,0.0,0.0
5.690,0.350667,0.007139,10.360415,0.001109,1.0,0.0,0.0,0.0
5.700,0.374642,0.017798,10.384247,0.025332,1.0,0.0,0.0,0.0
5.710,0.377755,0.012155,10.384668,0.033158,1.0,0.0,0.0,0.0
5.720,0.347203,-0.022482,10.348907,0.011720,1.0,0.0,0.0,0.0
5.730,0.314735,-0.054310,10.308782,-0.007346,1.0,0.0,0.0,0.0
5.740,0.313478,-0.050214,10.297515,0.008913,1.0,0.0,0.0,0.0
5.750,0.257591,-0.096099,10.229394,-0.025565,1.0,0.0,0.0,0.0
5.760,0.255006,-0.084164,10.212508,-0.003124,1.0,0.0,0.0,0.0
5.770,0.237008,-0.083308,10.178325,0.007203,1.0,0.0,0.0,0.0
5.780,0.210286,-0.087083,10.133739,0.011741,1.0,0.0,0.0,0.0
5.790,0.141592,-0.129029,10.045733,-0.023155,1.0,0.0,0.0,0.0
5.800,0.093411,-0.147006,9.977036,-0.035432,1.0,0.0,0.0,0.0
5.810,0.099483,-0.107657,9.961652,0.008189,1.0,0.0,0.0,0.0
5.820,0.047353,-0.123864,9.887399,-0.005226,1.0,0.0,0.0,0.0
5.830,0.030434,-0.102673,9.847972,0.017242,1.0,0.0,0.0,0.0
5.840,-0.006622,-0.099917,9.829743,0.019743,1.0,0.0,0.0,0.0
5.850,-0.048265,-0.100556,9.827318,0.017318,1.0,0.0,0.0,0.0
5.860,-0.125788,-0.136407,9.788176,-0.021824,1.0,0.0,0.0,0.0
5.870,-0.125810,-0.094622,9.825207,0.015207,1.0,0.0,0.0,0.0
5.880,-0.163976,-0.091378,9.822292,0.012292,1.0,0.0,0.0,0.0
5.890,-0.196397,-0.083318,9.822870,0.012870,1.0,0.0,0.0,0.0
5.900,-0.250668,-0.098553,9.798923,-0.011077,1.0,0.0,0.0,0.0
5.910,-0.249146,-0.059938,9.827709,0.017709,1.0,0.0,0.0,0.0
5.920,-0.296807,-0.072923,9.803902,-0.006098,1.0,0.0,0.0,0.0
5.930,-0.308774,-0.053075,9.812074,0.002074,1.0,0.0,0.0,0.0
5.940,-0.300277,-0.016031,9.836738,0.026738,1.0,0.0,0.0,0.0
5.950,-0.347221,-0.038060,9.801783,-0.008217,1.0,0.0,0.0,0.0
5.960,-0.320263,0.009864,9.836399,0.026399,1.0,0.0,0.0,0.0
5.970,-0.367856,-0.020982,9.792033,-0.017967,1.0,0.0,0.0,0.0
5.980,-0.356853,0.002336,9.801794,-0.008206,1.0,0.0,0.0,0.0
5.990,-0.356339,0.010575,9.796610,-0.013390,1.0,0.0,0.0,0.0
6.000,-0.324912,0.045040,9.817958,0.007958,1.0,0.0,0.0,0.0
6.010,-0.319861,0.048401,9.808676,-0.001324,1.0,0.0,0.0,0.0
6.020,-0.317580,0.044287,9.792554,-0.017446,1.0,0.0,0.0,0.0
6.030,-0.291517,0.059331,9.796380,-0.013620,1.0,0.0,0.0,0.0
6.040,-0.229476,0.105871,9.832632,0.022632,1.0,0.0,0.0,0.0
6.050,-0.249174,0.066386,9.783925,-0.026075,1.0,0.0,0.0,0.0
6.060,-0.161629,0.130112,9.839609,0.029609,1.0,0.0,0.0,0.0
6.070,-0.148404,0.115791,9.818530,0.008530,1.0,0.0,0.0,0.0
6.080,-0.113257,0.120016,9.817368,0.007368,1.0,0.0,0.0,0.0
6.090,-0.066776,0.132594,9.825998,0.015998,1.0,0.0,0.0,0.0
6.100,-0.024801,0.138120,9.829066,0.019066,1.0,0.0,0.0,0.0
6.110,0.000459,0.124848,9.814857,0.004857,1.0,0.0,0.0,0.0
6.120,0.051549,0.135817,9.881621,0.016422,1.0,0.0,0.0,0.0
6.130,0.070680,0.113750,9.923082,-0.003522,1.0,0.0,0.0,0.0
6.140,0.106104,0.107426,9.980293,-0.006226,1.0,0.0,0.0,0.0
6.150,0.145556,0.105113,10.040712,-0.003467,1.0,0.0,0.0,0.0
6.160,0.190705,0.109013,10.105740,0.006894,1.0,0.0,0.0,0.0
6.170,0.199247,0.077351,10.132819,-0.017004,1.0,0.0,0.0,0.0
6.180,0.230749,0.070205,10.181279,-0.015179,1.0,0.0,0.0,0.0
6.190,0.271980,0.074841,10.237672,-0.000482,1.0,0.0,0.0,0.0
6.200,0.264996,0.033780,10.243861,-0.030519,1.0,0.0,0.0,0.0
6.210,0.313118,0.050780,10.302999,-0.001674,1.0,0.0,0.0,0.0
6.220,0.327295,0.037186,10.325893,-0.002752,1.0,0.0,0.0,0.0
6.230,0.335610,0.021438,10.340516,-0.005474,1.0,0.0,0.0,0.0
6.240,0.358161,0.023940,10.366884,0.010397,1.0,0.0,0.0,0.0
6.250,0.352302,0.002302,10.362302,0.002302,1.0,0.0,0.0,0.0
6.260,0.360261,-0.001046,10.368983,0.012497,1.0,0.0,0.0,0.0
6.270,0.349729,-0.018268,10.354634,0.008644,1.0,0.0,0.0,0.0
6.280,0.305217,-0.064768,10.303815,-0.024830,1.0,0.0,0.0,0.0
6.290,0.293460,-0.073785,10.283341,-0.021331,1.0,0.0,0.0,0.0
6.300,0.303508,-0.056306,10.282373,0.007993,1.0,0.0,0.0,0.0
6.310,0.260849,-0.086936,10.226542,-0.011613,1.0,0.0,0.0,0.0
6.320,0.253847,-0.077465,10.204377,0.007920,1.0,0.0,0.0,0.0
6.330,0.241763,-0.068842,10.175335,0.025512,1.0,0.0,0.0,0.0
6.340,0.191077,-0.094853,10.106112,0.007266,1.0,0.0,0.0,0.0
6.350,0.159840,-0.097762,10.054996,0.010817,1.0,0.0,0.0,0.0
6.360,0.096998,-0.128984,9.971187,-0.015332,1.0,0.0,0.0,0.0
6.370,0.069944,-0.121531,9.922345,-0.004258,1.0,0.0,0.0,0.0
6.380,0.024461,-0.130059,9.854534,-0.010665,1.0,0.0,0.0,0.0
6.390,-0.002287,-0.117879,9.812111,0.002111,1.0,0.0,0.0,0.0
6.400,-0.059264,-0.134452,9.794602,-0.015398,1.0,0.0,0.0,0.0
6.410,-0.079652,-0.113473,9.813123,0.003123,1.0,0.0,0.0,0.0
6.420,-0.131596,-0.123619,9.799029,-0.010971,1.0,0.0,0.0,0.0
6.430,-0.177736,-0.128063,9.789198,-0.020802,1.0,0.0,0.0,0.0
6.440,-0.191626,-0.100891,9.809612,-0.000388,1.0,0.0,0.0,0.0
6.450,-0.225897,-0.095261,9.807201,-0.002799,1.0,0.0,0.0,0.0
6.460,-0.241145,-0.072276,9.820963,0.010963,1.0,0.0,0.0,0.0
6.470,-0.294529,-0.089584,9.793368,-0.016632,1.0,0.0,0.0,0.0
6.480,-0.318129,-0.079727,9.792006,-0.017994,1.0,0.0,0.0,0.0
6.490,-0.328114,-0.059302,9.800423,-0.009577,1.0,0.0,0.0,0.0
6.500,-0.313865,-0.018078,9.829004,0.019004,1.0,0.0,0.0,0.0
6.510,-0.349777,-0.030793,9.803172,-0.006828,1.0,0.0,0.0,0.0
6.520,-0.371055,-0.032951,9.787592,-0.022408,1.0,0.0,0.0,0.0
6.530,-0.352476,0.000429,9.807413,-0.002587,1.0,0.0,0.0,0.0
6.540,-0.362942,0.000254,9.793720,-0.016280,1.0,0.0,0.0,0.0
6.550,-0.337424,0.031423,9.811580,0.001580,1.0,0.0,0.0,0.0
6.560,-0.347692,0.022092,9.789323,-0.020677,1.0,0.0,0.0,0.0
6.570,-0.324934,0.041063,9.795914,-0.014086,1.0,0.0,0.0,0.0
6.580,-0.286826,0.070707,9.813882,0.003882,1.0,0.0,0.0,0.0
6.590,-0.264038,0.080463,9.812817,0.002817,1.0,0.0,0.0,0.0
6.600,-0.219801,0.107266,9.829790,0.019790,1.0,0.0,0.0,0.0
6.610,-0.203083,0.102371,9.816183,0.006183,1.0,0.0,0.0,0.0
6.620,-0.194647,0.085292,9.791622,-0.018378,1.0,0.0,0.0,0.0
6.630,-0.124740,0.126106,9.826277,0.016277,1.0,0.0,0.0,0.0
6.640,-0.101743,0.116805,9.812221,0.002221,1.0,0.0,0.0,0.0
6.650,-0.072642,0.110816,9.802941,-0.007059,1.0,0.0,0.0,0.0
6.660,-0.033300,0.112723,9.803064,-0.006936,1.0,0.0,0.0,0.0
6.670,0.000847,0.107571,9.818386,-0.012344,1.0,0.0,0.0,0.0
