timestamp,pelvis_acc_ap,pelvis_acc_ml,pelvis_acc_vertical,pelvis_gyro_yaw,quat_w,quat_x,quat_y,quat_z
3.340,-0.013016,-0.101623,9.827908,0.017908,1.0,0.0,0.0,0.0
3.350,-0.039593,-0.093724,9.834262,0.024262,1.0,0.0,0.0,0.0
3.360,-0.108514,-0.127682,9.797696,-0.012304,1.0,0.0,0.0,0.0
3.370,-0.098599,-0.082629,9.839099,0.029099,1.0,0.0,0.0,0.0
3.380,-0.177826,-0.126863,9.790208,-0.019792,1.0,0.0,0.0,0.0
3.390,-0.178662,-0.093166,9.818283,0.008283,1.0,0.0,0.0,0.0
3.400,-0.218609,-0.099350,9.805561,-0.004439,1.0,0.0,0.0,0.0
3.410,-0.267895,-0.115949,9.781569,-0.028431,1.0,0.0,0.0,0.0
3.420,-0.276161,-0.092899,9.796436,-0.013564,1.0,0.0,0.0,0.0
3.430,-0.288541,-0.075615,9.804822,-0.005178,1.0,0.0,0.0,0.0
3.440,-0.271825,-0.031155,9.839748,0.029748,1.0,0.0,0.0,0.0
3.450,-0.320364,-0.054121,9.806699,-0.003301,1.0,0.0,0.0,0.0
3.460,-0.355942,-0.066527,9.783752,-0.026248,1.0,0.0,0.0,0.0
3.470,-0.332391,-0.022415,9.816960,0.006960,1.0,0.0,0.0,0.0
3.480,-0.326787,0.000955,9.829161,0.019161,1.0,0.0,0.0,0.0
3.490,-0.368270,-0.025717,9.791156,-0.018844,1.0,0.0,0.0,0.0
3.500,-0.340667,0.013607,9.819085,0.009085,1.0,0.0,0.0,0.0
3.510,-0.367850,-0.005050,9.789073,-0.020927,1.0,0.0,0.0,0.0
3.520,-0.344795,0.023260,9.806171,-0.003829,1.0,0.0,0.0,0.0
3.530,-0.313607,0.056382,9.828326,0.018326,1.0,0.0,0.0,0.0
3.540,-0.303660,0.064928,9.826248,0.016248,1.0,0.0,0.0,0.0
3.550,-0.300392,0.063470,9.814605,0.004605,1.0,0.0,0.0,0.0
3.560,-0.277178,0.078676,9.820157,0.010157,1.0,0.0,0.0,0.0
3.570,-0.284935,0.059702,9.792147,-0.017853,1.0,0.0,0.0,0.0
3.580,-0.232163,0.098149,9.822258,0.012258,1.0,0.0,0.0,0.0
3.590,-0.248055,0.064954,9.781500,-0.028500,1.0,0.0,0.0,0.0
3.600,-0.211785,0.081097,9.790925,-0.019075,1.0,0.0,0.0,0.0
3.610,-0.178209,0.091904,9.795916,-0.014084,1.0,0.0,0.0,0.0
3.620,-0.119836,0.125073,9.824225,0.014225,1.0,0.0,0.0,0.0
3.630,-0.128519,0.088978,9.784269,-0.025731,1.0,0.0,0.0,0.0
3.640,-0.079612,0.108510,9.800976,-0.009024,1.0,0.0,0.0,0.0
3.650,-0.025659,0.131392,9.822092,0.012092,1.0,0.0,0.0,0.0
3.660,0.000416,0.124980,9.814990,0.004990,1.0,0.0,0.0,0.0
3.670,0.032553,0.123506,9.858922,0.003909,1.0,0.0,0.0,0.0
3.680,0.066016,0.122538,9.911219,0.004412,1.0,0.0,0.0,0.0
3.690,0.109628,0.131210,9.973348,0.015619,1.0,0.0,0.0,0.0
3.700,0.116946,0.103392,9.998698,-0.008620,1.0,0.0,0.0,0.0
3.710,0.166169,0.117602,10.065307,0.010180,1.0,0.0,0.0,0.0
3.720,0.196068,0.112926,10.111786,0.011061,1.0,0.0,0.0,0.0
3.730,0.220293,0.103326,10.151640,0.007937,1.0,0.0,0.0,0.0
3.740,0.252108,0.102370,10.197988,0.014318,1.0,0.0,0.0,0.0
3.750,0.240051,0.058893,10.199240,-0.021028,1.0,0.0,0.0,0.0
3.760,0.276098,0.065154,10.247249,-0.005916,1.0,0.0,0.0,0.0
3.770,0.308244,0.069416,10.289904,0.007838,1.0,0.0,0.0,0.0
3.780,0.308214,0.043656,10.298836,-0.007873,1.0,0.0,0.0,0.0
3.790,0.354780,0.066878,10.352734,0.025861,1.0,0.0,0.0,0.0
3.800,0.343946,0.035296,10.347537,0.005161,1.0,0.0,0.0,0.0
3.810,0.330988,0.004375,10.338471,-0.014606,1.0,0.0,0.0,0.0
3.820,0.362570,0.020938,10.372163,0.013283,1.0,0.0,0.0,0.0
3.830,0.364576,0.011007,10.374479,0.014746,1.0,0.0,0.0,0.0
3.840,0.356870,-0.005447,10.365281,0.009652,1.0,0.0,0.0,0.0
3.850,0.360159,-0.007640,10.365288,0.018684,1.0,0.0,0.0,0.0
3.860,0.339083,-0.030880,10.339170,0.006432,1.0,0.0,0.0,0.0
3.870,0.330994,-0.037796,10.324325,0.010166,1.0,0.0,0.0,0.0
3.880,0.314327,-0.049965,10.299248,0.008215,1.0,0.0,0.0,0.0
3.890,0.293010,-0.063498,10.267945,0.004375,1.0,0.0,0.0,0.0
3.900,0.252610,-0.092900,10.216069,-0.015945,1.0,0.0,0.0,0.0
3.910,0.239374,-0.092021,10.189975,-0.006679,1.0,0.0,0.0,0.0
3.920,0.227418,-0.086873,10.163893,0.006086,1.0,0.0,0.0,0.0
3.930,0.214292,-0.080061,10.135500,0.019677,1.0,0.0,0.0,0.0
3.940,0.162278,-0.109482,10.067216,-0.003864,1.0,0.0,0.0,0.0
3.950,0.123488,-0.123228,10.011300,-0.012683,1.0,0.0,0.0,0.0
3.960,0.095828,-0.123620,9.965812,-0.009144,1.0,0.0,0.0,0.0
3.970,0.081497,-0.108703,9.933112,0.008671,1.0,0.0,0.0,0.0
3.980,0.023819,-0.135418,9.856690,-0.016205,1.0,0.0,0.0,0.0
3.990,0.001909,-0.124928,9.815830,-0.004951,1.0,0.0,0.0,0.0
4.000,-0.032956,-0.126251,9.803408,-0.006592,1.0,0.0,0.0,0.0
4.010,-0.047520,-0.106430,9.821832,0.011832,1.0,0.0,0.0,0.0
4.020,-0.116674,-0.140668,9.785130,-0.024870,1.0,0.0,0.0,0.0
4.030,-0.110528,-0.099390,9.822901,0.012901,1.0,0.0,0.0,0.0
4.040,-0.141982,-0.095813,9.821957,0.011957,1.0,0.0,0.0,0.0
4.050,-0.207619,-0.126834,9.785443,-0.024557,1.0,0.0,0.0,0.0
4.060,-0.216984,-0.102312,9.803550,-0.006450,1.0,0.0,0.0,0.0
4.070,-0.235517,-0.087993,9.810590,0.000590,1.0,0.0,0.0,0.0
4.080,-0.241648,-0.062602,9.827903,0.017903,1.0,0.0,0.0,0.0
4.090,-0.271973,-0.063020,9.818681,0.008681,1.0,0.0,0.0,0.0
4.100,-0.281391,-0.044415,9.827835,0.017835,1.0,0.0,0.0,0.0
4.110,-0.341668,-0.078806,9.783431,-0.026569,1.0,0.0,0.0,0.0
4.120,-0.299711,-0.013334,9.838419,0.028419,1.0,0.0,0.0,0.0
4.130,-0.348996,-0.041686,9.799207,-0.010793,1.0,0.0,0.0,0.0
4.140,-0.353364,-0.027894,9.801861,-0.008139,1.0,0.0,0.0,0.0
4.150,-0.357313,-0.016617,9.801820,-0.008180,1.0,0.0,0.0,0.0
4.160,-0.358154,-0.005305,9.801740,-0.008260,1.0,0.0,0.0,0.0
4.170,-0.338174,0.023646,9.819325,0.009325,1.0,0.0,0.0,0.0
4.180,-0.352670,0.014857,9.799299,-0.010701,1.0,0.0,0.0,0.0
4.190,-0.324317,0.045604,9.819038,0.009038,1.0,0.0,0.0,0.0
4.200,-0.330841,0.038137,9.800895,-0.009105,1.0,0.0,0.0,0.0
4.210,-0.335041,0.029667,9.782174,-0.027826,1.0,0.0,0.0,0.0
4.220,-0.278367,0.078781,9.821555,0.011555,1.0,0.0,0.0,0.0
4.230,-0.275124,0.071243,9.804892,-0.005108,1.0,0.0,0.0,0.0
4.240,-0.238150,0.094312,9.819523,0.009523,1.0,0.0,0.0,0.0
4.250,-0.225358,0.090202,9.807741,-0.002259,1.0,0.0,0.0,0.0
4.260,-0.193739,0.102073,9.812772,0.002772,1.0,0.0,0.0,0.0
4.270,-0.155848,0.117547,9.822303,0.012303,1.0,0.0,0.0,0.0
4.280,-0.160704,0.087809,9.787570,-0.022430,1.0,0.0,0.0,0.0
4.290,-0.092780,0.128609,9.824371,0.014371,1.0,0.0,0.0,0.0
4.300,-0.071653,0.120617,9.813409,0.003409,1.0,0.0,0.0,0.0
4.310,-0.037471,0.123945,9.814824,0.004824,1.0,0.0,0.0,0.0
4.320,0.011407,0.140514,9.830555,0.020555,1.0,0.0,0.0,0.0
4.330,0.024038,0.119670,9.847799,-0.000046,1.0,0.0,0.0,0.0
4.340,0.041745,0.103041,9.884372,-0.015351,1.0,0.0,0.0,0.0
4.350,0.081390,0.107797,9.942588,-0.008205,1.0,0.0,0.0,0.0
4.360,0.120088,0.111367,9.999394,-0.001197,1.0,0.0,0.0,0.0
4.370,0.160043,0.116273,10.056833,0.008161,1.0,0.0,0.0,0.0
4.380,0.176089,0.097666,10.089580,-0.005019,1.0,0.0,0.0,0.0
4.390,0.217419,0.105049,10.146677,0.008717,1.0,0.0,0.0,0.0
4.400,0.276648,0.131344,10.220598,0.042234,1.0,0.0,0.0,0.0
4.410,0.252084,0.075158,10.209519,-0.005927,1.0,0.0,0.0,0.0
4.420,0.266762,0.059808,10.236351,-0.012519,1.0,0.0,0.0,0.0
4.430,0.280305,0.045190,10.260609,-0.017728,1.0,0.0,0.0,0.0
4.440,0.299784,0.038629,10.289268,-0.014313,1.0,0.0,0.0,0.0
4.450,0.315515,0.030675,10.312560,-0.011812,1.0,0.0,0.0,0.0
4.460,0.320549,0.014592,10.323467,-0.017058,1.0,0.0,0.0,0.0
4.470,0.355405,0.031091,10.362457,0.010564,1.0,0.0,0.0,0.0
4.480,0.340836,0.001090,10.350244,-0.008130,1.0,0.0,0.0,0.0
4.490,0.385578,0.033464,10.395545,0.035635,1.0,0.0,0.0,0.0
4.500,0.361736,0.000429,10.370458,0.013972,1.0,0.0,0.0,0.0
4.510,0.331072,-0.036169,10.336757,-0.011377,1.0,0.0,0.0,0.0
4.520,0.348551,-0.021312,10.349434,0.014506,1.0,0.0,0.0,0.0
4.530,0.351930,-0.017220,10.346290,0.029301,1.0,0.0,0.0,0.0
4.540,0.344447,-0.020660,10.330621,0.036144,1.0,0.0,0.0,0.0
4.550,0.294711,-0.063061,10.271109,0.003513,1.0,0.0,0.0,0.0
4.560,0.261287,-0.085923,10.226410,-0.010178,1.0,0.0,0.0,0.0
4.570,0.269188,-0.064329,10.221636,0.019903,1.0,0.0,0.0,0.0
4.580,0.223444,-0.093371,10.161933,-0.001412,1.0,0.0,0.0,0.0
4.590,0.197390,-0.099868,10.120761,-0.001009,1.0,0.0,0.0,0.0
4.600,0.204191,-0.070827,10.111421,0.034038,1.0,0.0,0.0,0.0
4.610,0.161257,-0.089041,10.051471,0.020885,1.0,0.0,0.0,0.0
4.620,0.122995,-0.100327,9.995468,0.013669,1.0,0.0,0.0,0.0
4.630,0.096259,-0.098073,9.950427,0.018965,1.0,0.0,0.0,0.0
4.640,0.039844,-0.123744,9.875309,-0.004721,1.0,0.0,0.0,0.0
4.650,0.028385,-0.102985,9.844918,0.016951,1.0,0.0,0.0,0.0
4.660,-0.027898,-0.125863,9.803903,-0.006097,1.0,0.0,0.0,0.0
4.670,-0.034439,-0.098118,9.830400,0.020400,1.0,0.0,0.0,0.0
4.680,-0.095531,-0.124349,9.801851,-0.008149,1.0,0.0,0.0,0.0
4.690,-0.122172,-0.115869,9.806965,-0.003035,1.0,0.0,0.0,0.0
4.700,-0.162015,-0.120647,9.797803,-0.012197,1.0,0.0,0.0,0.0
4.710,-0.194239,-0.118180,9.794909,-0.015091,1.0,0.0,0.0,0.0
4.720,-0.174293,-0.064228,9.842569,0.032569,1.0,0.0,0.0,0.0
4.730,-0.236526,-0.093449,9.806185,-0.003815,1.0,0.0,0.0,0.0
4.740,-0.257227,-0.082428,9.809233,-0.000767,1.0,0.0,0.0,0.0
4.750,-0.280265,-0.075320,9.807632,-0.002368,1.0,0.0,0.0,0.0
4.760,-0.289595,-0.056352,9.817232,0.007232,1.0,0.0,0.0,0.0
4.770,-0.315241,-0.055804,9.807840,-0.002160,1.0,0.0,0.0,0.0
4.780,-0.314738,-0.031447,9.821772,0.011772,1.0,0.0,0.0,0.0
4.790,-0.333563,-0.028972,9.813434,0.003434,1.0,0.0,0.0,0.0
4.800,-0.350860,-0.027718,9.803582,-0.006418,1.0,0.0,0.0,0.0
4.810,-0.338568,0.000213,9.820214,0.010214,1.0,0.0,0.0,0.0
4.820,-0.357294,-0.005930,9.802682,-0.007318,1.0,0.0,0.0,0.0
4.830,-0.354748,0.006030,9.803267,-0.006733,1.0,0.0,0.0,0.0
4.840,-0.337412,0.029527,9.815502,0.005502,1.0,0.0,0.0,0.0
4.850,-0.349927,0.019862,9.794794,-0.015206,1.0,0.0,0.0,0.0
4.860,-0.284814,0.084491,9.848695,0.038695,1.0,0.0,0.0,0.0
4.870,-0.333103,0.032388,9.786277,-0.023723,1.0,0.0,0.0,0.0
4.880,-0.320803,0.037578,9.781657,-0.028343,1.0,0.0,0.0,0.0
4.890,-0.268484,0.079554,9.814419,0.004419,1.0,0.0,0.0,0.0
4.900,-0.219787,0.114770,9.841098,0.031098,1.0,0.0,0.0,0.0
4.910,-0.235016,0.083042,9.801588,-0.008412,1.0,0.0,0.0,0.0
4.920,-0.186750,0.111940,9.823529,0.013529,1.0,0.0,0.0,0.0
4.930,-0.186951,0.089678,9.795197,-0.014803,1.0,0.0,0.0,0.0
4.940,-0.131133,0.120941,9.821332,0.011332,1.0,0.0,0.0,0.0
4.950,-0.094185,0.131060,9.827312,0.017312,1.0,0.0,0.0,0.0
4.960,-0.062227,0.134158,9.827296,0.017296,1.0,0.0,0.0,0.0
4.970,-0.066638,0.099115,9.790194,-0.019806,1.0,0.0,0.0,0.0
4.980,0.011610,0.145237,9.835329,0.025329,1.0,0.0,0.0,0.0
4.990,0.038507,0.138802,9.859660,0.018989,1.0,0.0,0.0,0.0
5.000,0.053315,0.119374,9.893360,0.000736,1.0,0.0,0.0,0.0
5.010,0.100479,0.131707,9.959145,0.015314,1.0,0.0,0.0,0.0
5.020,0.097936,0.094050,9.974784,-0.019048,1.0,0.0,0.0,0.0
5.030,0.155194,0.116229,10.049621,0.007446,1.0,0.0,0.0,0.0
5.040,0.164336,0.090644,10.075581,-0.012844,1.0,0.0,0.0,0.0
5.050,0.191855,0.084101,10.119005,-0.013158,1.0,0.0,0.0,0.0
5.060,0.216550,0.075706,10.158549,-0.014447,1.0,0.0,0.0,0.0
5.070,0.265572,0.092908,10.221228,0.010674,1.0,0.0,0.0,0.0
5.080,0.262862,0.059934,10.230862,-0.013638,1.0,0.0,0.0,0.0
5.090,0.295675,0.064315,10.274595,0.000066,1.0,0.0,0.0,0.0
5.100,0.300979,0.043271,10.289294,-0.011073,1.0,0.0,0.0,0.0
5.110,0.315275,0.033545,10.311378,-0.010405,1.0,0.0,0.0,0.0
5.120,0.330478,0.027267,10.332691,-0.005893,1.0,0.0,0.0,0.0
5.130,0.348329,0.026371,10.354917,0.004300,1.0,0.0,0.0,0.0
5.140,0.343431,0.005629,10.352622,-0.005153,1.0,0.0,0.0,0.0
5.150,0.354209,0.003611,10.364207,0.004214,1.0,0.0,0.0,0.0
5.160,0.335925,-0.024309,10.344925,-0.012326,1.0,0.0,0.0,0.0
5.170,0.338272,-0.028348,10.344480,-0.005093,1.0,0.0,0.0,0.0
5.180,0.316969,-0.052731,10.318616,-0.018413,1.0,0.0,0.0,0.0
5.190,0.301245,-0.068201,10.296602,-0.023130,1.0,0.0,0.0,0.0
5.200,0.337809,-0.028051,10.325205,0.027367,1.0,0.0,0.0,0.0
5.210,0.278670,-0.080304,10.256505,-0.015040,1.0,0.0,0.0,0.0
5.220,0.284349,-0.064502,10.251108,0.010020,1.0,0.0,0.0,0.0
5.230,0.247177,-0.088405,10.201448,-0.005297,1.0,0.0,0.0,0.0
5.240,0.214842,-0.104445,10.155323,-0.013500,1.0,0.0,0.0,0.0
5.250,0.180526,-0.119585,10.106040,-0.021625,1.0,0.0,0.0,0.0
5.260,0.198223,-0.080006,10.107730,0.024087,1.0,0.0,0.0,0.0
5.270,0.173939,-0.079899,10.066540,0.029388,1.0,0.0,0.0,0.0
5.280,0.123202,-0.103956,9.998152,0.009540,1.0,0.0,0.0,0.0
5.290,0.082017,-0.116413,9.938730,0.000268,1.0,0.0,0.0,0.0
5.300,0.025614,-0.142298,9.863669,-0.023484,1.0,0.0,0.0,0.0
5.310,0.053302,-0.082576,9.872447,0.037298,1.0,0.0,0.0,0.0
5.320,-0.053144,-0.155765,9.774090,-0.035910,1.0,0.0,0.0,0.0
5.330,-0.017932,-0.086369,9.842385,0.032385,1.0,0.0,0.0,0.0
5.340,-0.106414,-0.140050,9.786532,-0.023468,1.0,0.0,0.0,0.0
5.350,-0.121091,-0.119623,9.803735,-0.006265,1.0,0.0,0.0,0.0
5.360,-0.157861,-0.121302,9.797810,-0.012190,1.0,0.0,0.0,0.0
5.370,-0.182943,-0.111622,9.802260,-0.007740,1.0,0.0,0.0,0.0
5.380,-0.177017,-0.071579,9.836137,0.026137,1.0,0.0,0.0,0.0
5.390,-0.235081,-0.096475,9.804193,-0.005807,1.0,0.0,0.0,0.0
5.400,-0.261120,-0.090598,9.802205,-0.007795,1.0,0.0,0.0,0.0
5.410,-0.259217,-0.058315,9.825875,0.015875,1.0,0.0,0.0,0.0
5.420,-0.274438,-0.044969,9.829940,0.019940,1.0,0.0,0.0,0.0
5.430,-0.305093,-0.049126,9.815916,0.005916,1.0,0.0,0.0,0.0
5.440,-0.328301,-0.048145,9.806535,-0.003465,1.0,0.0,0.0,0.0
5.450,-0.329671,-0.027852,9.816062,0.006062,1.0,0.0,0.0,0.0
5.460,-0.344574,-0.023814,9.809027,-0.000973,1.0,0.0,0.0,0.0
5.470,-0.337655,-0.000847,9.820716,0.010716,1.0,0.0,0.0,0.0
5.480,-0.351075,-0.001256,9.808925,-0.001075,1.0,0.0,0.0,0.0
5.490,-0.352433,0.007241,9.806038,-0.003962,1.0,0.0,0.0,0.0
5.500,-0.316004,0.050282,9.837797,0.027797,1.0,0.0,0.0,0.0
5.510,-0.336797,0.032798,9.809232,-0.000768,1.0,0.0,0.0,0.0
5.520,-0.324637,0.044933,9.810590,0.000590,1.0,0.0,0.0,0.0
5.530,-0.287107,0.079106,9.834385,0.024385,1.0,0.0,0.0,0.0
5.540,-0.329113,0.030439,9.775835,-0.034165,1.0,0.0,0.0,0.0
5.550,-0.262694,0.086955,9.823050,0.013050,1.0,0.0,0.0,0.0
5.560,-0.260036,0.076557,9.804016,-0.005984,1.0,0.0,0.0,0.0
5.570,-0.230502,0.089999,9.809569,-0.000431,1.0,0.0,0.0,0.0
5.580,-0.215861,0.085657,9.798152,-0.011848,1.0,0.0,0.0,0.0
5.590,-0.146293,0.133525,9.839823,0.029823,1.0,0.0,0.0,0.0
5.600,-0.140971,0.114621,9.815659,0.005659,1.0,0.0,0.0,0.0
5.610,-0.118078,0.110983,9.807745,-0.002255,1.0,0.0,0.0,0.0
5.620,-0.078684,0.121782,9.815287,0.005287,1.0,0.0,0.0,0.0
5.630,-0.027035,0.143027,9.834326,0.024326,1.0,0.0,0.0,0.0
5.640,-0.018893,0.119232,9.809396,-0.000604,1.0,0.0,0.0,0.0
5.650,0.012454,0.117395,9.830997,-0.002495,1.0,0.0,0.0,0.0
5.660,0.079720,0.150532,9.917179,0.031668,1.0,0.0,0.0,0.0
5.670,0.083120,0.119163,9.939247,0.002398,1.0,0.0,0.0,0.0
5.680,0.109489,0.110439,9.983868,-0.003174,1.0,0.0,0.0,0.0
5.690,0.115532,0.081380,10.007583,-0.028057,1.0,0.0,0.0,0.0
5.700,0.180501,0.111554,10.089483,0.007281,1.0,0.0,0.0,0.0
5.710,0.220207,0.117089,10.145229,0.018919,1.0,0.0,0.0,0.0
5.720,0.222658,0.086297,10.162681,-0.004883,1.0,0.0,0.0,0.0
5.730,0.252397,0.084024,10.206250,0.000655,1.0,0.0,0.0,0.0
5.740,0.292499,0.093632,10.258883,0.018827,1.0,0.0,0.0,0.0
5.750,0.277103,0.049536,10.254609,-0.016032,1.0,0.0,0.0,0.0
5.760,0.316259,0.062043,10.303375,0.006305,1.0,0.0,0.0,0.0
5.770,0.313376,0.034805,10.308506,-0.010601,1.0,0.0,0.0,0.0
5.780,0.340453,0.040039,10.341927,0.005375,1.0,0.0,0.0,0.0
5.790,0.334823,0.015275,10.340913,-0.008336,1.0,0.0,0.0,0.0
5.800,0.352854,0.017054,10.361793,0.004711,1.0,0.0,0.0,0.0
5.810,0.335533,-0.013491,10.345526,-0.014456,1.0,0.0,0.0,0.0
5.820,0.344494,-0.014605,10.353739,-0.004183,1.0,0.0,0.0,0.0
5.830,0.366294,0.000357,10.372992,0.022072,1.0,0.0,0.0,0.0
5.840,0.325747,-0.043727,10.328125,-0.010915,1.0,0.0,0.0,0.0
5.850,0.330445,-0.039234,10.326768,0.004380,1.0,0.0,0.0,0.0
5.860,0.356793,-0.009757,10.345381,0.044265,1.0,0.0,0.0,0.0
5.870,0.304187,-0.055928,10.283428,0.008014,1.0,0.0,0.0,0.0
5.880,0.288190,-0.062242,10.256560,0.011044,1.0,0.0,0.0,0.0
5.890,0.246357,-0.091233,10.202426,-0.009263,1.0,0.0,0.0,0.0
5.900,0.241582,-0.080120,10.184033,0.009793,1.0,0.0,0.0,0.0
5.910,0.216674,-0.086240,10.144313,0.010807,1.0,0.0,0.0,0.0
5.920,0.182543,-0.098850,10.094308,0.004454,1.0,0.0,0.0,0.0
5.930,0.160285,-0.097050,10.055259,0.011581,1.0,0.0,0.0,0.0
5.940,0.092646,-0.138310,9.970062,-0.025333,1.0,0.0,0.0,0.0
5.950,0.090859,-0.111635,9.950110,0.004670,1.0,0.0,0.0,0.0
5.960,0.073667,-0.098538,9.914309,0.020045,1.0,0.0,0.0,0.0
5.970,0.022704,-0.117661,9.844459,0.002132,1.0,0.0,0.0,0.0
5.980,-0.028335,-0.135592,9.794329,-0.015671,1.0,0.0,0.0,0.0
5.990,-0.066144,-0.139327,9.789642,-0.020358,1.0,0.0,0.0,0.0
6.000,-0.075815,-0.114264,9.812680,0.002680,1.0,0.0,0.0,0.0
6.010,-0.108613,-0.111980,9.811883,0.001883,1.0,0.0,0.0,0.0
6.020,-0.106165,-0.074421,9.845335,0.035335,1.0,0.0,0.0,0.0
6.030,-0.185014,-0.118445,9.796214,-0.013786,1.0,0.0,0.0,0.0
6.040,-0.181415,-0.080621,9.827997,0.017997,1.0,0.0,0.0,0.0
6.050,-0.232430,-0.098320,9.803368,-0.006632,1.0,0.0,0.0,0.0
6.060,-0.238305,-0.072089,9.821842,0.011842,1.0,0.0,0.0,0.0
6.070,-0.270291,-0.073467,9.811950,0.001950,1.0,0.0,0.0,0.0
6.080,-0.289137,-0.063481,9.812742,0.002742,1.0,0.0,0.0,0.0
6.090,-0.322326,-0.069872,9.796559,-0.013441,1.0,0.0,0.0,0.0
6.100,-0.330265,-0.053291,9.802839,-0.007161,1.0,0.0,0.0,0.0
6.110,-0.333011,-0.034015,9.811400,0.001400,1.0,0.0,0.0,0.0
6.120,-0.332870,-0.014548,9.819831,0.009831,1.0,0.0,0.0,0.0
6.130,-0.327095,0.007683,9.830806,0.020806,1.0,0.0,0.0,0.0
6.140,-0.333630,0.014583,9.826332,0.016332,1.0,0.0,0.0,0.0
6.150,-0.370425,-0.011916,9.788443,-0.021557,1.0,0.0,0.0,0.0
6.160,-0.338758,0.026814,9.815871,0.005871,1.0,0.0,0.0,0.0
6.170,-0.343383,0.025954,9.803897,-0.006103,1.0,0.0,0.0,0.0
6.180,-0.320259,0.049513,9.816630,0.006630,1.0,0.0,0.0,0.0
6.190,-0.306301,0.060570,9.817250,0.007250,1.0,0.0,0.0,0.0
6.200,-0.280059,0.080604,9.827326,0.017326,1.0,0.0,0.0,0.0
6.210,-0.267212,0.083989,9.821325,0.011325,1.0,0.0,0.0,0.0
6.220,-0.262699,0.075874,9.804478,-0.005522,1.0,0.0,0.0,0.0
6.230,-0.238194,0.084696,9.805303,-0.004697,1.0,0.0,0.0,0.0
6.240,-0.183671,0.120625,9.834042,0.024042,1.0,0.0,0.0,0.0
6.250,-0.182692,0.100265,9.807362,-0.002638,1.0,0.0,0.0,0.0
6.260,-0.138183,0.120883,9.822588,0.012588,1.0,0.0,0.0,0.0
6.270,-0.126497,0.106342,9.803632,-0.006368,1.0,0.0,0.0,0.0
6.280,-0.095693,0.108820,9.802711,-0.007289,1.0,0.0,0.0,0.0
6.290,-0.039364,0.134978,9.826518,0.016518,1.0,0.0,0.0,0.0
6.300,-0.032251,0.110348,9.800604,-0.009396,1.0,0.0,0.0,0.0
6.310,-0.007590,0.101979,9.808340,-0.017968,1.0,0.0,0.0,0.0
6.320,0.027297,0.102849,9.862164,-0.016220,1.0,0.0,0.0,0.0
6.330,0.075790,0.116642,9.929370,-0.000474,1.0,0.0,0.0,0.0
6.340,0.099799,0.105584,9.971698,-0.008524,1.0,0.0,0.0,0.0
6.350,0.132268,0.102933,10.021928,-0.007137,1.0,0.0,0.0,0.0
6.360,0.152328,0.088138,10.059031,-0.016902,1.0,0.0,0.0,0.0
6.370,0.236762,0.138296,10.159636,0.039233,1.0,0.0,0.0,0.0
6.380,0.208985,0.077131,10.147011,-0.015061,1.0,0.0,0.0,0.0
6.390,0.270331,0.106278,10.222355,0.021788,1.0,0.0,0.0,0.0
6.400,0.252077,0.057305,10.216819,-0.018721,1.0,0.0,0.0,0.0
6.410,0.277729,0.053994,10.253792,-0.012882,1.0,0.0,0.0,0.0
6.420,0.298638,0.047958,10.284525,-0.009164,1.0,0.0,0.0,0.0
6.430,0.346411,0.071046,10.340536,0.024192,1.0,0.0,0.0,0.0
6.440,0.327371,0.029805,10.328073,-0.006358,1.0,0.0,0.0,0.0
6.450,0.350764,0.033681,10.356324,0.008535,1.0,0.0,0.0,0.0
6.460,0.357568,0.023827,10.366221,0.009924,1.0,0.0,0.0,0.0
6.470,0.336794,-0.010595,10.346750,-0.013128,1.0,0.0,0.0,0.0
6.480,0.353373,-0.004531,10.362827,0.004328,1.0,0.0,0.0,0.0
6.490,0.336091,-0.029100,10.343245,-0.008929,1.0,0.0,0.0,0.0
6.500,0.324872,-0.044312,10.327949,-0.013011,1.0,0.0,0.0,0.0
6.510,0.337840,-0.032009,10.335097,0.010140,1.0,0.0,0.0,0.0
6.520,0.299433,-0.067745,10.289182,-0.015128,1.0,0.0,0.0,0.0
6.530,0.261377,-0.099818,10.241997,-0.037208,1.0,0.0,0.0,0.0
6.540,0.274171,-0.077784,10.244123,-0.005746,1.0,0.0,0.0,0.0
6.550,0.292575,-0.046965,10.250416,0.033852,1.0,0.0,0.0,0.0
6.560,0.241103,-0.082960,10.185501,0.005907,1.0,0.0,0.0,0.0
6.570,0.197877,-0.107788,10.127619,-0.011672,1.0,0.0,0.0,0.0
6.580,0.192204,-0.092305,10.106210,0.010192,1.0,0.0,0.0,0.0
6.590,0.140079,-0.120708,10.037412,-0.012753,1.0,0.0,0.0,0.0
6.600,0.111595,-0.123119,9.991467,-0.010680,1.0,0.0,0.0,0.0
6.610,0.077827,-0.128697,9.939607,-0.012788,1.0,0.0,0.0,0.0
6.620,0.055021,-0.121449,9.898243,-0.003116,1.0,0.0,0.0,0.0
6.630,0.009952,-0.134874,9.834315,-0.015184,1.0,0.0,0.0,0.0
6.640,-0.033773,-0.145649,9.784319,-0.025681,1.0,0.0,0.0,0.0
6.650,-0.046442,-0.124358,9.804805,-0.005195,1.0,0.0,0.0,0.0
6.660,-0.079556,-0.122811,9.804474,-0.005526,1.0,0.0,0.0,0.0
6.670,-0.106740,-0.114942,9.809406,-0.000594,1.0,0.0,0.0,0.0
6.680,-0.136232,-0.109308,9.811073,0.001073,1.0,0.0,0.0,0.0
